numRules,groupSizeDist,placementDist,placementNumHostsPerLeaf,seed,podsAlgorithm,podsNumBitmaps,podsNumNodesPerBitmap,podsRedundancyPerBitmap,podsNumRules
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
327,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
3623,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
4526,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
125,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
1968,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
137,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
119,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
8133,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
5398,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
76,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
6628,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
327,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
3623,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
4526,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
125,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
1968,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
137,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
119,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
8133,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
5398,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
76,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
6628,wve,colocate-colocate-uniform,48,0,exact-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
900,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
6796,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
1089,wve,colocate-colocate-uniform,48,0,exact-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
169,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
1646,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
6952,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
283,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
4861,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
210,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
63,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
3013,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
2477,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
31,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
10000,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
169,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
1646,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
6952,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
283,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
4861,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
210,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
63,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
3013,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
2477,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
31,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
11355,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
1568,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
6549,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
4626,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
2755,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
2396,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
10839,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
26,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
1641,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
6977,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
55,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
4765,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
2889,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
2465,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
10000,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
26,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
1641,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
6977,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
55,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
4765,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
2889,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
2465,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
11239,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,1,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
2829,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
925,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
5031,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
2829,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
925,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
5031,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
2441,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
828,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
4704,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
2799,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
903,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
4997,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
2799,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
903,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
4997,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,3,3,6,64000
3453,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
11,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
1057,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
197,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
3627,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
212,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
186,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,10000
3453,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
11,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
1057,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
197,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
3627,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
212,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
186,wve,colocate-colocate-uniform,48,1,exact-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,2,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,10000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
0,wve,colocate-colocate-uniform,48,1,exact-match,3,3,0,64000
2413,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
41,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
448,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
806,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
4667,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
123,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
245,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,10000
2413,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
41,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
448,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
806,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
4667,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
123,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
245,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,0,64000
2233,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
4350,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,12,10000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,3,3,0,64000
2395,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
397,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
704,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
4657,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,10000
2395,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,64000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,64000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,64000
0,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,64000
397,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,64000
704,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,1,3,6,64000
